stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
QBUZZ:50201490,50201490,"Zeist, Lindenlaan",52.094894,5.252628,0,,,1,,
QBUZZ:50201500,50201500,"Zeist, Griffensteijnselaan",52.079931,5.232527,0,,,0,,
QBUZZ:50201510,50201510,"Zeist, Lageweg",52.08212,5.235612,0,,,0,,
QBUZZ:50201520,50201520,"Zeist, Lageweg",52.082029,5.235481,0,,,0,,
QBUZZ:50201530,50201530,"Zeist, Griffensteijnselaan",52.080121,5.232789,0,,,0,,
QBUZZ:50202010,50202010,"Zeist, Biga Groep",52.099972,5.23704,0,stoparea:QBUZZ:zstswz,,0,,
QBUZZ:50202020,50202020,"Zeist, Biga Groep",52.099972,5.23704,0,stoparea:QBUZZ:zstswz,,0,,
QBUZZ:50205000,50205000,"Zeist, Busstation",52.089201,5.24926,0,stoparea:QBUZZ:zstbus,,1,,
QBUZZ:50205010,50205010,"Zeist, Busstation",52.0893,5.24942,0,stoparea:QBUZZ:zstbus,,1,,
QBUZZ:50205020,50205020,"Zeist, Busstation",52.08948,5.249667,0,stoparea:QBUZZ:zstbus,,1,,
QBUZZ:50205022,50205022,"Zeist, Busstation",52.089228,5.249303,0,stoparea:QBUZZ:zstbus,,1,,
QBUZZ:50220010,50220010,"Bilthoven, Gemeentehuis",52.120335,5.197446,0,stoparea:QBUZZ:bhvgem,,0,,
QBUZZ:50220020,50220020,"Bilthoven, Leijenseweg",52.125481,5.200082,0,,,1,,
QBUZZ:50220030,50220030,"Bilthoven, Leijenseweg",52.125579,5.199527,0,,,1,,
QBUZZ:50220040,50220040,"Bilthoven, Station Bilthoven",52.13072,5.205143,0,stoparea:QBUZZ:bhvsta,,1,,
QBUZZ:50220050,50220050,"Bilthoven, Station Bilthoven",52.130549,5.20507,0,stoparea:QBUZZ:bhvsta,,1,,
QBUZZ:50220051,50220051,"Bilthoven, Station Bilthoven",52.13054,5.205056,0,stoparea:QBUZZ:bhvsta,,1,,
QBUZZ:50220060,50220060,"Bilthoven, Bilderdijklaan",52.133069,5.20766,0,,,0,,
QBUZZ:50220070,50220070,"Bilthoven, Bilderdijklaan",52.132628,5.207311,0,,,0,,
QBUZZ:50220080,50220080,"Bilthoven, Soestdijkseweg-Noord",52.137109,5.210083,0,,,0,,
QBUZZ:50220090,50220090,"Bilthoven, Soestdijkseweg-Noord",52.137037,5.210142,0,,,0,,
QBUZZ:50220100,50220100,"Bilthoven, Van der Helstlaan",52.139758,5.208714,0,,,0,,
QBUZZ:50220110,50220110,"Bilthoven, Van der Helstlaan",52.140225,5.208478,0,,,0,,
QBUZZ:50220120,50220120,"Bilthoven, Hobbemalaan",52.141931,5.20758,0,,,1,,
QBUZZ:50220130,50220130,"Bilthoven, Hobbemalaan",52.14256,5.207256,0,,,1,,
QBUZZ:50220140,50220140,"Bilthoven, Albert Cuyplaan",52.145039,5.205961,0,stoparea:QBUZZ:bhvcuy,,1,,
QBUZZ:50220150,50220150,"Bilthoven, Albert Cuyplaan",52.145245,5.205858,0,stoparea:QBUZZ:bhvcuy,,1,,
QBUZZ:50220165,50220165,"Bilthoven, Boslaan",52.126078,5.208652,0,,,0,,
QBUZZ:50220170,50220170,"Bilthoven, Berg en Bosch",52.155425,5.203478,0,stoparea:QBUZZ:bhvber,,1,,
QBUZZ:50220185,50220185,"Bilthoven, Kwikstaartlaan",52.126813,5.213468,0,,,0,,
QBUZZ:50220190,50220190,"Bilthoven, Walnootlaan",52.128075,5.192287,0,,,0,,
QBUZZ:50220200,50220200,"Bilthoven, Jan Provostlaan",52.130105,5.197244,0,stoparea:QBUZZ:bhvpro,,1,,
QBUZZ:50220210,50220210,"Bilthoven, Eikenlaan",52.130629,5.188026,0,stoparea:QBUZZ:bhveik,,0,,
QBUZZ:50220220,50220220,"Bilthoven, Jan Provostlaan",52.13033,5.197491,0,stoparea:QBUZZ:bhvpro,,1,,
QBUZZ:50220230,50220230,"Bilthoven, Elzenlaan",52.129709,5.185811,0,,,0,,
QBUZZ:50220240,50220240,"Bilthoven, Rubenslaan",52.132304,5.201032,0,,,1,,
QBUZZ:50220250,50220250,"Bilthoven, Kromhoutkwartier",52.125328,5.184034,0,stoparea:QBUZZ:bhvley,,1,,
QBUZZ:50220260,50220260,"Bilthoven, Rubenslaan",52.132286,5.201091,0,,,1,,
QBUZZ:50220270,50220270,"Bilthoven, Friedhoffkwartier",52.127997,5.188798,0,,,0,,
QBUZZ:50220285,50220285,"Bilthoven, Sperwerlaan",52.128528,5.212015,0,,,1,,
QBUZZ:50220290,50220290,"Bilthoven, Walnootlaan",52.127715,5.192537,0,,,0,,
QBUZZ:50220341,50220341,"Bilthoven, De Kwinkelier",52.127824,5.210149,0,stoparea:QBUZZ:bhvkwi,,0,,
